record_id,date,mine_id,rainfall_mm,temp_c,humidity_pct,soil_moisture_pct,weather_condition
WX-MINE-02-2026-04-13,2026-04-13,MINE-02,1.2,28.1,80.0,0.17,CLEAR
WX-MINE-03-2026-04-13,2026-04-13,MINE-03,2.0,42.0,57.8,0.2,CLEAR
WX-MINE-04-2026-04-13,2026-04-13,MINE-04,3.3,30.5,88.6,0.21,CLEAR
WX-MINE-01-2026-04-14,2026-04-14,MINE-01,3.7,31.2,55.5,0.24,CLEAR
WX-MINE-02-2026-04-14,2026-04-14,MINE-02,0.7,30.7,50.7,0.22,CLEAR
WX-MINE-03-2026-04-14,2026-04-14,MINE-03,2.7,34.7,73.6,0.27,CLEAR
WX-MINE-04-2026-04-14,2026-04-14,MINE-04,3.6,24.0,39.8,0.26,CLEAR
WX-MINE-01-2026-04-15,2026-04-15,MINE-01,0.4,22.3,86.3,0.16,CLEAR
WX-MINE-02-2026-04-15,2026-04-15,MINE-02,3.0,34.5,65.0,0.24,CLEAR
WX-MINE-03-2026-04-15,2026-04-15,MINE-03,2.0,38.1,71.7,0.25,CLEAR
WX-MINE-04-2026-04-15,2026-04-15,MINE-04,0.8,37.5,65.3,0.17,CLEAR
WX-MINE-01-2026-04-16,2026-04-16,MINE-01,3.4,41.0,54.3,0.26,CLEAR
WX-MINE-02-2026-04-16,2026-04-16,MINE-02,1.9,40.2,70.5,0.24,CLEAR
WX-MINE-03-2026-04-16,2026-04-16,MINE-03,1.6,40.8,78.0,0.21,CLEAR
WX-MINE-04-2026-04-16,2026-04-16,MINE-04,1.1,35.2,51.9,0.25,CLEAR
WX-MINE-01-2026-04-17,2026-04-17,MINE-01,3.6,35.5,35.2,0.27,CLEAR
WX-MINE-02-2026-04-17,2026-04-17,MINE-02,0.1,22.5,78.5,0.23,CLEAR
WX-MINE-03-2026-04-17,2026-04-17,MINE-03,2.1,36.8,52.5,0.18,CLEAR
WX-MINE-04-2026-04-17,2026-04-17,MINE-04,2.3,30.6,65.6,0.21,CLEAR
WX-MINE-01-2026-04-18,2026-04-18,MINE-01,2.5,29.9,37.8,0.26,CLEAR
WX-MINE-02-2026-04-18,2026-04-18,MINE-02,1.7,40.8,56.5,0.24,CLEAR
WX-MINE-03-2026-04-18,2026-04-18,MINE-03,1.6,28.4,43.7,0.19,CLEAR
WX-MINE-04-2026-04-18,2026-04-18,MINE-04,2.8,24.5,41.5,0.23,CLEAR
WX-MINE-01-2026-04-19,2026-04-19,MINE-01,1.6,37.2,85.4,0.25,CLEAR
WX-MINE-02-2026-04-19,2026-04-19,MINE-02,0.6,28.4,40.1,0.16,CLEAR
WX-MINE-03-2026-04-19,2026-04-19,MINE-03,0.0,37.4,43.4,0.21,CLEAR
WX-MINE-04-2026-04-19,2026-04-19,MINE-04,2.2,41.4,66.4,0.17,CLEAR
WX-MINE-01-2026-04-20,2026-04-20,MINE-01,2.9,41.7,69.9,0.25,CLEAR
WX-MINE-02-2026-04-20,2026-04-20,MINE-02,0.7,35.1,47.2,0.18,CLEAR
WX-MINE-03-2026-04-20,2026-04-20,MINE-03,3.4,36.5,79.4,0.22,CLEAR
WX-MINE-04-2026-04-20,2026-04-20,MINE-04,1.0,23.0,39.6,0.17,CLEAR
WX-MINE-01-2026-04-21,2026-04-21,MINE-01,0.1,41.7,82.7,0.16,CLEAR
WX-MINE-02-2026-04-21,2026-04-21,MINE-02,3.7,24.5,42.8,0.21,CLEAR
WX-MINE-03-2026-04-21,2026-04-21,MINE-03,0.7,23.5,81.5,0.25,CLEAR
WX-MINE-04-2026-04-21,2026-04-21,MINE-04,0.8,24.0,78.7,0.2,CLEAR
WX-MINE-01-2026-04-22,2026-04-22,MINE-01,1.9,34.5,46.6,0.21,CLEAR
WX-MINE-02-2026-04-22,2026-04-22,MINE-02,3.6,34.7,59.8,0.2,CLEAR
WX-MINE-03-2026-04-22,2026-04-22,MINE-03,1.2,40.1,71.3,0.22,CLEAR
WX-MINE-04-2026-04-22,2026-04-22,MINE-04,3.4,24.3,53.9,0.21,CLEAR
WX-MINE-01-2026-04-23,2026-04-23,MINE-01,4.0,34.0,35.3,0.24,CLEAR
WX-MINE-02-2026-04-23,2026-04-23,MINE-02,1.0,24.4,68.3,0.21,CLEAR
WX-MINE-03-2026-04-23,2026-04-23,MINE-03,2.1,37.2,46.9,0.2,CLEAR
WX-MINE-04-2026-04-23,2026-04-23,MINE-04,3.6,22.6,42.6,0.19,CLEAR
WX-MINE-01-2026-04-24,2026-04-24,MINE-01,2.8,24.5,50.1,0.19,CLEAR
WX-MINE-02-2026-04-24,2026-04-24,MINE-02,0.4,36.2,70.9,0.2,CLEAR
WX-MINE-03-2026-04-24,2026-04-24,MINE-03,3.2,30.7,87.0,0.27,CLEAR
WX-MINE-04-2026-04-24,2026-04-24,MINE-04,1.0,26.0,81.5,0.23,CLEAR
WX-MINE-01-2026-04-25,2026-04-25,MINE-01,3.8,24.1,78.6,0.24,CLEAR
WX-MINE-02-2026-04-25,2026-04-25,MINE-02,0.7,26.1,74.7,0.2,CLEAR
WX-MINE-03-2026-04-25,2026-04-25,MINE-03,1.8,33.9,49.9,0.2,CLEAR
WX-MINE-04-2026-04-25,2026-04-25,MINE-04,0.4,29.7,46.0,0.19,CLEAR
WX-MINE-01-2026-04-26,2026-04-26,MINE-01,3.6,38.4,59.7,0.27,CLEAR
WX-MINE-02-2026-04-26,2026-04-26,MINE-02,3.8,27.1,57.5,0.24,CLEAR
WX-MINE-03-2026-04-26,2026-04-26,MINE-03,3.5,41.0,64.2,0.22,CLEAR
WX-MINE-04-2026-04-26,2026-04-26,MINE-04,0.5,38.2,58.6,0.17,CLEAR
WX-MINE-01-2026-04-27,2026-04-27,MINE-01,1.0,26.3,55.4,0.17,CLEAR
WX-MINE-02-2026-04-27,2026-04-27,MINE-02,1.3,22.2,72.9,0.23,CLEAR
WX-MINE-03-2026-04-27,2026-04-27,MINE-03,0.9,33.3,52.7,0.18,CLEAR
WX-MINE-04-2026-04-27,2026-04-27,MINE-04,0.3,27.7,46.7,0.17,CLEAR
WX-MINE-01-2026-04-28,2026-04-28,MINE-01,2.2,36.3,87.0,0.25,CLEAR
WX-MINE-02-2026-04-28,2026-04-28,MINE-02,2.7,33.5,70.5,0.24,CLEAR
WX-MINE-03-2026-04-28,2026-04-28,MINE-03,1.7,38.3,45.9,0.17,CLEAR
WX-MINE-04-2026-04-28,2026-04-28,MINE-04,2.0,22.9,50.1,0.18,CLEAR
WX-MINE-01-2026-04-29,2026-04-29,MINE-01,1.8,34.0,67.5,0.19,CLEAR
WX-MINE-02-2026-04-29,2026-04-29,MINE-02,0.1,22.4,78.1,0.21,CLEAR
WX-MINE-03-2026-04-29,2026-04-29,MINE-03,0.0,31.2,42.2,0.25,CLEAR
WX-MINE-04-2026-04-29,2026-04-29,MINE-04,0.1,32.7,64.0,0.18,CLEAR
WX-MINE-01-2026-04-30,2026-04-30,MINE-01,0.1,31.4,80.6,0.19,CLEAR
WX-MINE-02-2026-04-30,2026-04-30,MINE-02,1.2,28.3,54.0,0.17,CLEAR
WX-MINE-03-2026-04-30,2026-04-30,MINE-03,3.1,31.9,37.6,0.21,CLEAR
WX-MINE-04-2026-04-30,2026-04-30,MINE-04,3.9,31.9,70.3,0.27,CLEAR
WX-MINE-01-2026-05-01,2026-05-01,MINE-01,3.4,40.8,40.7,0.2,CLEAR
WX-MINE-02-2026-05-01,2026-05-01,MINE-02,3.3,24.8,89.6,0.26,CLEAR
WX-MINE-03-2026-05-01,2026-05-01,MINE-03,2.9,26.5,39.8,0.25,CLEAR
WX-MINE-04-2026-05-01,2026-05-01,MINE-04,3.2,38.3,64.6,0.18,CLEAR
WX-MINE-01-2026-05-02,2026-05-02,MINE-01,2.8,23.0,83.6,0.18,CLEAR
WX-MINE-02-2026-05-02,2026-05-02,MINE-02,0.2,28.1,49.5,0.22,CLEAR
WX-MINE-03-2026-05-02,2026-05-02,MINE-03,3.2,29.6,73.4,0.27,CLEAR
WX-MINE-04-2026-05-02,2026-05-02,MINE-04,2.3,24.4,52.6,0.18,CLEAR
WX-MINE-01-2026-05-03,2026-05-03,MINE-01,2.3,39.0,84.3,0.23,CLEAR
WX-MINE-02-2026-05-03,2026-05-03,MINE-02,2.7,32.4,48.2,0.22,CLEAR
WX-MINE-03-2026-05-03,2026-05-03,MINE-03,2.0,27.6,77.5,0.21,CLEAR
WX-MINE-04-2026-05-03,2026-05-03,MINE-04,0.4,37.3,74.1,0.19,CLEAR
WX-MINE-01-2026-05-04,2026-05-04,MINE-01,3.3,26.8,70.6,0.26,CLEAR
WX-MINE-02-2026-05-04,2026-05-04,MINE-02,2.8,23.5,62.2,0.19,CLEAR
WX-MINE-03-2026-05-04,2026-05-04,MINE-03,2.7,31.4,56.2,0.22,CLEAR
WX-MINE-04-2026-05-04,2026-05-04,MINE-04,1.4,38.3,76.9,0.21,CLEAR
WX-MINE-01-2026-05-05,2026-05-05,MINE-01,1.3,40.9,74.0,0.23,CLEAR
WX-MINE-02-2026-05-05,2026-05-05,MINE-02,3.4,24.1,42.2,0.27,CLEAR
WX-MINE-03-2026-05-05,2026-05-05,MINE-03,1.5,31.0,69.1,0.18,CLEAR
WX-MINE-04-2026-05-05,2026-05-05,MINE-04,1.6,23.4,58.3,0.23,CLEAR
WX-MINE-01-2026-05-06,2026-05-06,MINE-01,3.8,33.5,40.6,0.23,CLEAR
WX-MINE-02-2026-05-06,2026-05-06,MINE-02,0.4,24.2,35.9,0.2,CLEAR
WX-MINE-03-2026-05-06,2026-05-06,MINE-03,1.1,31.5,64.2,0.19,CLEAR
WX-MINE-04-2026-05-06,2026-05-06,MINE-04,0.5,33.0,54.5,0.18,CLEAR
WX-MINE-01-2026-05-07,2026-05-07,MINE-01,1.6,30.6,53.4,0.21,CLEAR
WX-MINE-02-2026-05-07,2026-05-07,MINE-02,1.5,23.0,56.0,0.26,CLEAR
WX-MINE-03-2026-05-07,2026-05-07,MINE-03,0.8,25.8,44.7,0.18,CLEAR
WX-MINE-04-2026-05-07,2026-05-07,MINE-04,2.4,32.4,41.0,0.17,CLEAR
WX-MINE-01-2026-05-08,2026-05-08,MINE-01,1.0,24.2,41.3,0.25,CLEAR
WX-MINE-02-2026-05-08,2026-05-08,MINE-02,2.3,26.8,64.3,0.2,CLEAR
WX-MINE-03-2026-05-08,2026-05-08,MINE-03,3.5,36.0,57.3,0.22,CLEAR
WX-MINE-04-2026-05-08,2026-05-08,MINE-04,0.9,38.5,73.0,0.21,CLEAR
WX-MINE-01-2026-05-09,2026-05-09,MINE-01,0.7,26.1,70.0,0.23,CLEAR
WX-MINE-02-2026-05-09,2026-05-09,MINE-02,1.2,22.1,45.2,0.25,CLEAR
WX-MINE-03-2026-05-09,2026-05-09,MINE-03,2.5,36.8,81.9,0.24,CLEAR
WX-MINE-04-2026-05-09,2026-05-09,MINE-04,0.7,35.6,44.2,0.19,CLEAR
WX-MINE-01-2026-05-10,2026-05-10,MINE-01,1.8,41.2,71.6,0.21,CLEAR
WX-MINE-02-2026-05-10,2026-05-10,MINE-02,0.1,41.5,83.5,0.17,CLEAR
WX-MINE-03-2026-05-10,2026-05-10,MINE-03,3.0,22.2,54.4,0.22,CLEAR
WX-MINE-04-2026-05-10,2026-05-10,MINE-04,0.0,39.5,61.0,0.15,CLEAR
WX-MINE-01-2026-05-11,2026-05-11,MINE-01,0.1,35.6,51.0,0.17,CLEAR
WX-MINE-02-2026-05-11,2026-05-11,MINE-02,2.0,37.1,77.6,0.18,CLEAR
WX-MINE-03-2026-05-11,2026-05-11,MINE-03,3.2,28.7,62.0,0.21,CLEAR
WX-MINE-04-2026-05-11,2026-05-11,MINE-04,2.2,35.3,48.9,0.21,CLEAR
WX-MINE-01-2026-05-12,2026-05-12,MINE-01,3.3,28.0,53.4,0.23,CLEAR
WX-MINE-02-2026-05-12,2026-05-12,MINE-02,2.7,39.3,81.4,0.22,CLEAR
WX-MINE-03-2026-05-12,2026-05-12,MINE-03,1.1,32.4,70.2,0.17,CLEAR
WX-MINE-04-2026-05-12,2026-05-12,MINE-04,1.6,26.4,89.7,0.2,CLEAR
WX-MINE-01-2026-05-13,2026-05-13,MINE-01,0.1,33.6,73.3,0.19,CLEAR
WX-MINE-02-2026-05-13,2026-05-13,MINE-02,0.8,23.8,85.6,0.19,CLEAR
WX-MINE-03-2026-05-13,2026-05-13,MINE-03,0.4,27.5,69.5,0.21,CLEAR
WX-MINE-04-2026-05-13,2026-05-13,MINE-04,3.6,41.7,83.2,0.2,CLEAR
WX-MINE-01-2026-05-14,2026-05-14,MINE-01,3.6,29.0,53.2,0.24,CLEAR
WX-MINE-02-2026-05-14,2026-05-14,MINE-02,3.8,27.5,45.5,0.24,CLEAR
WX-MINE-03-2026-05-14,2026-05-14,MINE-03,2.8,38.7,41.8,0.25,CLEAR
WX-MINE-04-2026-05-14,2026-05-14,MINE-04,2.3,37.9,54.1,0.18,CLEAR
WX-MINE-01-2026-05-15,2026-05-15,MINE-01,0.0,40.5,43.1,0.22,CLEAR
WX-MINE-02-2026-05-15,2026-05-15,MINE-02,2.1,27.8,65.7,0.18,CLEAR
WX-MINE-03-2026-05-15,2026-05-15,MINE-03,1.9,23.3,51.2,0.21,CLEAR
WX-MINE-04-2026-05-15,2026-05-15,MINE-04,0.9,38.5,41.8,0.21,CLEAR
WX-MINE-01-2026-05-16,2026-05-16,MINE-01,0.0,29.0,80.9,0.15,CLEAR
WX-MINE-02-2026-05-16,2026-05-16,MINE-02,0.6,39.6,78.2,0.21,CLEAR
WX-MINE-03-2026-05-16,2026-05-16,MINE-03,3.8,33.2,87.5,0.25,CLEAR
WX-MINE-04-2026-05-16,2026-05-16,MINE-04,0.6,36.7,58.8,0.25,CLEAR
WX-MINE-01-2026-05-17,2026-05-17,MINE-01,1.2,22.6,86.3,0.18,CLEAR
WX-MINE-02-2026-05-17,2026-05-17,MINE-02,2.7,29.7,57.0,0.26,CLEAR
WX-MINE-03-2026-05-17,2026-05-17,MINE-03,3.6,40.4,67.8,0.2,CLEAR
WX-MINE-04-2026-05-17,2026-05-17,MINE-04,1.7,39.5,79.2,0.18,CLEAR
WX-MINE-01-2026-05-18,2026-05-18,MINE-01,3.1,27.0,57.9,0.2,CLEAR
WX-MINE-02-2026-05-18,2026-05-18,MINE-02,1.2,27.9,86.0,0.21,CLEAR
WX-MINE-03-2026-05-18,2026-05-18,MINE-03,0.7,37.6,80.9,0.17,CLEAR
WX-MINE-04-2026-05-18,2026-05-18,MINE-04,2.1,35.9,62.7,0.24,CLEAR
WX-MINE-01-2026-05-19,2026-05-19,MINE-01,1.4,29.1,60.7,0.26,CLEAR
WX-MINE-02-2026-05-19,2026-05-19,MINE-02,1.8,40.3,36.5,0.24,CLEAR
WX-MINE-03-2026-05-19,2026-05-19,MINE-03,0.4,24.8,84.9,0.23,CLEAR
WX-MINE-04-2026-05-19,2026-05-19,MINE-04,2.3,29.5,69.1,0.26,CLEAR
WX-MINE-01-2026-05-20,2026-05-20,MINE-01,3.5,23.1,81.5,0.19,CLEAR
WX-MINE-02-2026-05-20,2026-05-20,MINE-02,2.7,31.3,77.0,0.22,CLEAR
WX-MINE-03-2026-05-20,2026-05-20,MINE-03,3.4,23.7,49.9,0.28,CLEAR
WX-MINE-04-2026-05-20,2026-05-20,MINE-04,0.4,33.9,80.2,0.21,CLEAR
WX-MINE-01-2026-05-21,2026-05-21,MINE-01,2.8,39.3,41.7,0.23,CLEAR
WX-MINE-02-2026-05-21,2026-05-21,MINE-02,2.0,36.3,73.6,0.22,CLEAR
WX-MINE-03-2026-05-21,2026-05-21,MINE-03,2.2,41.3,42.5,0.26,CLEAR
WX-MINE-04-2026-05-21,2026-05-21,MINE-04,2.6,25.1,69.6,0.24,CLEAR
WX-MINE-01-2026-05-22,2026-05-22,MINE-01,3.7,38.1,69.3,0.2,CLEAR
WX-MINE-02-2026-05-22,2026-05-22,MINE-02,0.3,25.1,83.4,0.2,CLEAR
WX-MINE-03-2026-05-22,2026-05-22,MINE-03,1.0,24.1,36.4,0.21,CLEAR
WX-MINE-04-2026-05-22,2026-05-22,MINE-04,1.6,40.5,51.5,0.21,CLEAR
WX-MINE-01-2026-05-23,2026-05-23,MINE-01,0.7,26.7,81.6,0.18,CLEAR
WX-MINE-02-2026-05-23,2026-05-23,MINE-02,2.5,30.8,71.2,0.18,CLEAR
WX-MINE-03-2026-05-23,2026-05-23,MINE-03,0.6,22.4,42.8,0.23,CLEAR
WX-MINE-04-2026-05-23,2026-05-23,MINE-04,1.0,32.2,73.5,0.18,CLEAR
WX-MINE-01-2026-05-24,2026-05-24,MINE-01,1.9,27.8,40.5,0.22,CLEAR
WX-MINE-02-2026-05-24,2026-05-24,MINE-02,1.5,27.5,56.2,0.24,CLEAR
WX-MINE-03-2026-05-24,2026-05-24,MINE-03,1.9,38.3,43.1,0.19,CLEAR
WX-MINE-04-2026-05-24,2026-05-24,MINE-04,0.5,29.8,66.9,0.16,CLEAR
WX-MINE-01-2026-05-25,2026-05-25,MINE-01,2.6,35.1,59.4,0.26,CLEAR
WX-MINE-02-2026-05-25,2026-05-25,MINE-02,1.4,24.8,83.5,0.21,CLEAR
WX-MINE-03-2026-05-25,2026-05-25,MINE-03,0.0,25.2,62.5,0.24,CLEAR
WX-MINE-04-2026-05-25,2026-05-25,MINE-04,0.8,40.1,63.9,0.21,CLEAR
WX-MINE-01-2026-05-26,2026-05-26,MINE-01,0.7,25.0,71.1,0.21,CLEAR
WX-MINE-02-2026-05-26,2026-05-26,MINE-02,1.8,39.2,42.7,0.24,CLEAR
WX-MINE-03-2026-05-26,2026-05-26,MINE-03,2.6,40.5,38.8,0.26,CLEAR
WX-MINE-04-2026-05-26,2026-05-26,MINE-04,1.9,41.3,68.3,0.18,CLEAR
WX-MINE-01-2026-05-27,2026-05-27,MINE-01,2.8,32.1,71.2,0.2,CLEAR
WX-MINE-02-2026-05-27,2026-05-27,MINE-02,2.8,33.8,66.9,0.23,CLEAR
WX-MINE-03-2026-05-27,2026-05-27,MINE-03,3.3,23.4,36.6,0.25,CLEAR
WX-MINE-04-2026-05-27,2026-05-27,MINE-04,0.9,35.3,62.5,0.23,CLEAR
WX-MINE-01-2026-05-28,2026-05-28,MINE-01,1.3,26.6,77.4,0.25,CLEAR
WX-MINE-02-2026-05-28,2026-05-28,MINE-02,3.2,24.1,83.4,0.25,CLEAR
WX-MINE-03-2026-05-28,2026-05-28,MINE-03,1.5,41.5,85.7,0.17,CLEAR
WX-MINE-04-2026-05-28,2026-05-28,MINE-04,1.0,22.7,76.2,0.2,CLEAR
WX-MINE-01-2026-05-29,2026-05-29,MINE-01,1.5,34.6,36.6,0.18,CLEAR
WX-MINE-02-2026-05-29,2026-05-29,MINE-02,0.4,31.0,42.3,0.22,CLEAR
WX-MINE-03-2026-05-29,2026-05-29,MINE-03,2.2,25.9,62.0,0.24,CLEAR
WX-MINE-04-2026-05-29,2026-05-29,MINE-04,0.9,36.8,58.9,0.21,CLEAR
WX-MINE-01-2026-05-30,2026-05-30,MINE-01,3.2,23.7,36.3,0.27,CLEAR
WX-MINE-02-2026-05-30,2026-05-30,MINE-02,0.4,22.7,42.7,0.15,CLEAR
WX-MINE-03-2026-05-30,2026-05-30,MINE-03,3.1,33.4,82.5,0.21,CLEAR
WX-MINE-04-2026-05-30,2026-05-30,MINE-04,2.7,41.2,75.1,0.23,CLEAR
WX-MINE-01-2026-05-31,2026-05-31,MINE-01,0.8,26.1,80.5,0.21,CLEAR
WX-MINE-02-2026-05-31,2026-05-31,MINE-02,1.4,40.0,81.9,0.24,CLEAR
WX-MINE-03-2026-05-31,2026-05-31,MINE-03,1.8,34.5,83.1,0.22,CLEAR
WX-MINE-04-2026-05-31,2026-05-31,MINE-04,0.5,32.3,40.6,0.2,CLEAR
WX-MINE-01-2026-06-01,2026-06-01,MINE-01,58.2,22.5,80.2,0.66,HEAVY RAIN
WX-MINE-02-2026-06-01,2026-06-01,MINE-02,1.6,29.2,83.0,0.18,CLEAR
WX-MINE-03-2026-06-01,2026-06-01,MINE-03,57.8,26.8,63.5,0.69,HEAVY RAIN
WX-MINE-04-2026-06-01,2026-06-01,MINE-04,64.5,32.9,84.0,0.75,HEAVY RAIN
WX-MINE-01-2026-06-02,2026-06-02,MINE-01,3.9,35.1,36.8,0.22,CLEAR
WX-MINE-02-2026-06-02,2026-06-02,MINE-02,86.0,23.2,46.2,0.95,HEAVY RAIN
WX-MINE-03-2026-06-02,2026-06-02,MINE-03,75.6,40.2,38.4,0.83,HEAVY RAIN
WX-MINE-04-2026-06-02,2026-06-02,MINE-04,2.3,34.2,80.9,0.25,CLEAR
WX-MINE-01-2026-06-03,2026-06-03,MINE-01,20.7,30.3,75.7,0.42,LIGHT RAIN
WX-MINE-02-2026-06-03,2026-06-03,MINE-02,1.9,24.6,74.8,0.18,CLEAR
WX-MINE-03-2026-06-03,2026-06-03,MINE-03,33.0,29.0,61.3,0.5,LIGHT RAIN
WX-MINE-04-2026-06-03,2026-06-03,MINE-04,0.9,40.6,36.4,0.24,CLEAR
WX-MINE-01-2026-06-04,2026-06-04,MINE-01,63.7,29.6,72.6,0.68,HEAVY RAIN
WX-MINE-02-2026-06-04,2026-06-04,MINE-02,46.0,29.5,41.9,0.6,HEAVY RAIN
WX-MINE-03-2026-06-04,2026-06-04,MINE-03,24.2,24.4,68.9,0.44,LIGHT RAIN
WX-MINE-04-2026-06-04,2026-06-04,MINE-04,42.5,40.4,48.1,0.51,HEAVY RAIN
WX-MINE-01-2026-06-05,2026-06-05,MINE-01,48.0,37.1,79.4,0.6,HEAVY RAIN
WX-MINE-02-2026-06-05,2026-06-05,MINE-02,79.1,39.5,48.7,0.81,HEAVY RAIN
WX-MINE-03-2026-06-05,2026-06-05,MINE-03,50.1,27.7,52.3,0.63,HEAVY RAIN
WX-MINE-04-2026-06-05,2026-06-05,MINE-04,4.0,24.6,56.9,0.25,CLEAR
WX-MINE-01-2026-06-06,2026-06-06,MINE-01,0.3,40.8,46.3,0.22,CLEAR
WX-MINE-02-2026-06-06,2026-06-06,MINE-02,3.6,39.2,59.4,0.21,CLEAR
WX-MINE-03-2026-06-06,2026-06-06,MINE-03,59.1,39.4,48.4,0.73,HEAVY RAIN
WX-MINE-04-2026-06-06,2026-06-06,MINE-04,58.3,24.1,54.1,0.68,HEAVY RAIN
WX-MINE-01-2026-06-07,2026-06-07,MINE-01,1.9,23.6,85.2,0.25,CLEAR
WX-MINE-02-2026-06-07,2026-06-07,MINE-02,39.4,33.1,41.8,0.55,LIGHT RAIN
WX-MINE-03-2026-06-07,2026-06-07,MINE-03,0.1,26.7,59.2,0.23,CLEAR
WX-MINE-04-2026-06-07,2026-06-07,MINE-04,0.1,38.7,49.9,0.21,CLEAR
WX-MINE-01-2026-06-08,2026-06-08,MINE-01,92.2,23.2,82.0,0.95,HEAVY RAIN
WX-MINE-02-2026-06-08,2026-06-08,MINE-02,45.6,30.9,47.3,0.57,HEAVY RAIN
WX-MINE-03-2026-06-08,2026-06-08,MINE-03,2.1,35.2,36.7,0.24,CLEAR
WX-MINE-04-2026-06-08,2026-06-08,MINE-04,3.6,37.1,53.5,0.26,CLEAR
WX-MINE-01-2026-06-09,2026-06-09,MINE-01,75.3,26.3,36.5,0.85,HEAVY RAIN
WX-MINE-02-2026-06-09,2026-06-09,MINE-02,84.3,37.7,86.1,0.93,HEAVY RAIN
WX-MINE-03-2026-06-09,2026-06-09,MINE-03,2.2,41.0,86.3,0.2,CLEAR
WX-MINE-04-2026-06-09,2026-06-09,MINE-04,2.1,30.5,74.6,0.24,CLEAR
WX-MINE-01-2026-06-10,2026-06-10,MINE-01,91.8,31.3,89.6,0.94,HEAVY RAIN
WX-MINE-02-2026-06-10,2026-06-10,MINE-02,1.1,35.7,50.1,0.26,CLEAR
WX-MINE-03-2026-06-10,2026-06-10,MINE-03,1.2,33.4,37.1,0.19,CLEAR
WX-MINE-04-2026-06-10,2026-06-10,MINE-04,35.0,35.1,77.4,0.44,LIGHT RAIN
WX-MINE-01-2026-06-11,2026-06-11,MINE-01,67.9,38.7,81.6,0.76,HEAVY RAIN
WX-MINE-02-2026-06-11,2026-06-11,MINE-02,15.7,22.7,54.7,0.34,LIGHT RAIN
WX-MINE-03-2026-06-11,2026-06-11,MINE-03,47.7,33.6,39.4,0.64,HEAVY RAIN
WX-MINE-04-2026-06-11,2026-06-11,MINE-04,91.3,30.8,49.2,0.95,HEAVY RAIN
WX-MINE-01-2026-06-12,2026-06-12,MINE-01,54.6,26.5,44.6,0.69,HEAVY RAIN
WX-MINE-02-2026-06-12,2026-06-12,MINE-02,0.9,35.1,45.1,0.21,CLEAR
WX-MINE-03-2026-06-12,2026-06-12,MINE-03,40.4,33.1,47.5,0.58,HEAVY RAIN
WX-MINE-04-2026-06-12,2026-06-12,MINE-04,3.9,22.3,81.5,0.27,CLEAR
WX-MINE-01-2026-06-13,2026-06-13,MINE-01,18.6,26.7,41.0,0.36,LIGHT RAIN
WX-MINE-02-2026-06-13,2026-06-13,MINE-02,21.2,26.1,66.4,0.41,LIGHT RAIN
WX-MINE-03-2026-06-13,2026-06-13,MINE-03,0.3,30.5,50.6,0.15,CLEAR
WX-MINE-04-2026-06-13,2026-06-13,MINE-04,43.8,41.5,84.4,0.55,HEAVY RAIN
WX-MINE-01-2026-06-14,2026-06-14,MINE-01,1.2,22.6,55.3,0.19,CLEAR
WX-MINE-02-2026-06-14,2026-06-14,MINE-02,62.3,24.1,46.6,0.7,HEAVY RAIN
WX-MINE-03-2026-06-14,2026-06-14,MINE-03,3.0,37.7,74.2,0.27,CLEAR
WX-MINE-04-2026-06-14,2026-06-14,MINE-04,61.6,35.1,43.3,0.74,HEAVY RAIN
WX-MINE-01-2026-06-15,2026-06-15,MINE-01,91.4,41.2,89.6,0.95,HEAVY RAIN
WX-MINE-02-2026-06-15,2026-06-15,MINE-02,2.5,36.7,64.6,0.18,CLEAR
WX-MINE-03-2026-06-15,2026-06-15,MINE-03,3.2,34.1,71.3,0.23,CLEAR
WX-MINE-04-2026-06-15,2026-06-15,MINE-04,30.6,33.5,85.1,0.44,LIGHT RAIN
WX-MINE-01-2026-06-16,2026-06-16,MINE-01,3.9,26.6,52.3,0.28,CLEAR
WX-MINE-02-2026-06-16,2026-06-16,MINE-02,1.8,41.2,57.5,0.17,CLEAR
WX-MINE-03-2026-06-16,2026-06-16,MINE-03,21.1,29.2,61.6,0.35,LIGHT RAIN
WX-MINE-04-2026-06-16,2026-06-16,MINE-04,0.9,38.6,89.3,0.25,CLEAR
WX-MINE-01-2026-06-17,2026-06-17,MINE-01,87.7,35.5,71.6,0.94,HEAVY RAIN
WX-MINE-02-2026-06-17,2026-06-17,MINE-02,1.4,24.4,57.5,0.21,CLEAR
WX-MINE-03-2026-06-17,2026-06-17,MINE-03,54.5,39.6,45.9,0.62,HEAVY RAIN
WX-MINE-04-2026-06-17,2026-06-17,MINE-04,28.3,30.4,77.1,0.46,LIGHT RAIN
WX-MINE-01-2026-06-18,2026-06-18,MINE-01,23.1,39.4,80.9,0.34,LIGHT RAIN
WX-MINE-02-2026-06-18,2026-06-18,MINE-02,20.8,32.3,64.1,0.36,LIGHT RAIN
WX-MINE-03-2026-06-18,2026-06-18,MINE-03,25.2,35.9,48.3,0.39,LIGHT RAIN
WX-MINE-04-2026-06-18,2026-06-18,MINE-04,81.0,28.7,68.5,0.84,HEAVY RAIN
WX-MINE-01-2026-06-19,2026-06-19,MINE-01,0.3,40.4,87.2,0.24,CLEAR
WX-MINE-02-2026-06-19,2026-06-19,MINE-02,74.3,30.7,76.7,0.84,HEAVY RAIN
WX-MINE-03-2026-06-19,2026-06-19,MINE-03,2.9,33.8,80.1,0.23,CLEAR
